Brand,Logo,Since,Country,Info
AQOstudiospace,https://image.msscdn.net/mfile_s01/_brand/free_medium/aqostudiospace.png?202311060218,SINCE 2019,한국,"아코스튜디오스페이스(AQO STUDIO SPACE)는 귀엽고 친근하며 편안하고 포근한 데일리 웨어를 지향합니다. 어린 시절, 곰돌이 인형과 함께 침대에 들면 아무리 무서운 악몽을 꾸더라도 나를 지켜줄 것만 같은 순수한 믿음을 간직하고자 하는 마음을 곰돌이 인형 형태의 시그니처 로고, 아코베어를 통해 이야기합니다."
OTHERFITS,https://image.msscdn.net/mfile_s01/_brand/free_medium/otherfits.png?202312220801,SINCE 2021,한국,아더피츠(OTHERFITS)는 이름 그대로 남다른 핏을 추구하는 브랜드입니다. 동양인의 체형을 고려한 섬세한 핏의 실루엣과 디자인 의도가 담긴 디테일을 선보입니다. 베이식하면서도 남들과는 다른 트렌디함으로 일상을 좀 더 특별하게 만들어줍니다.
JAMIEWEST,https://image.msscdn.net/mfile_s01/_brand/free_medium/jamiewest.png?202403071353,SINCE 2020,한국,"제이미웨스트(JAMIEWEST)는 진보적이고 개성 있는 서브컬처를 기반으로 한 골프 브랜드입니다. 정형화된 골프 문화에 대한 저항적 의미를 담은 방독면 심벌을 앞세워, 부드러운 것보다는 거친 것, 단순하지만 정교한 것, 기본에 충실하지만 확고한 어떤 것, 필드와 일상 어디에서도 원하는 그대로를 보여주는 아이템을 만들고자 합니다."
ODDBALLSCLUB,https://image.msscdn.net/mfile_s01/_brand/free_medium/oddballsclub.png?202305190138,SINCE 2022,한국,오드볼스클럽(ODDBALLS CLUB)은 괴짜를 뜻하는 '오드볼스(oddballs)'와 함께하는 모두를 뜻하는 '클럽(club)'의 합성어로 조금은 이상하고 다양한 개성을 존중하는 괴짜의 모임을 뜻합니다. 조금 평범할 수 있는 일상을 괴짜들의 시선으로 바라보며 브랜드만의 이야기로 재해석하여 표현합니다.
PHILOGRAM,https://image.msscdn.net/mfile_s01/_brand/free_medium/philogram.png?202310060140,SINCE 2021,한국,"필로그램(PHILOGRAM)은 높은 퀄리티의 원단과 봉제, 국내 생산 라인을 통해 진정성 있는 데님을 만드는 브랜드입니다."
NODU,https://image.msscdn.net/mfile_s01/_brand/free_medium/nodu.png?202312211207,SINCE 2023,한국,노드유(NODU)는 자유롭고 편안한 무드를 느낄 수 있는 브랜드가 되기 위해 근본적인 클래식을 추구하면서 트렌드를 재치 있게 해석하는 남성 캐주얼&포멀 브랜드입니다.
PANAM,https://image.msscdn.net/mfile_s01/_brand/free_medium/panam.png?202401261334,SINCE 2022,한국,"팬암(PANAM)은 라이프 스타일 브랜드로, 신선한 영감을 불러일으켜 일상을 여행으로 만들어주는 '라이프 저니 웨어'를 추구하는 브랜드입니다. 과거의 영광을 재현하는 것을 넘어 일상여행(日常旅行)의 경험 전반을 아우를 수 있는 아이템을 제안합니다."
ITZAVIBE,https://image.msscdn.net/mfile_s01/_brand/free_medium/itzavibe.png?202401191055,SINCE 2021,한국,"잇자바이브(ITZAVIBE)는 지금 내 기분을 말하는 'It's a vibe' 소리 그대로, 자유로운 표현과 쿨한 애티튜드를 담은 브랜드입니다."
OURO,https://image.msscdn.net/mfile_s01/_brand/free_medium/ouro.png?202302090837,SINCE 2019,한국,"아우로(OURO)는 형식과 틀의 구분 없이 의류, 소품, 액세서리 등 다양한 분야에서 브랜드가 추구하는 아름다움을 나누기 위해 탄생한 브랜드입니다. 예술적 감각으로 순간을 디자인한 제품을 합리적인 가격으로 선보여 많은 이들의 일상에 예술과 같은 순간이 가득하길 바랍니다."
UNALLOYED,https://image.msscdn.net/mfile_s01/_brand/free_medium/unalloyed.png?202301310953,SINCE 2015,한국,"UNALLOYED(어널로이드)는 '다른 것이 섞이지 않은, 순수한' 이라는 뜻을 가지고 있으며, 불필요한 요소들을 제거하고 대상의 순수한 본질을 담은 스토리텔링을 보여주고자 합니다. 매시즌 센서티브한 스토리와, 유행에 구애받지 않는 어널로이드만의 실루엣을 선보일 예정입니다."
ONA,https://image.msscdn.net/mfile_s01/_brand/free_medium/ona.png?202312280453,SINCE 2016,한국,ONA(오앤에이)는 아이덴티티와 매시즌 새로운 주제를 반영한 아카이브를 형성하는 브랜드입니다.
CONCEPTCOLLEGE,https://image.msscdn.net/mfile_s01/_brand/free_medium/conceptcollege.png?202310050247,SINCE 2020,한국,컨셉트컬리지(CONCEPT COLLEGE)는 미국 서부 캘리포니아 무드의 컬러감 있는 프레피룩을 선보이는 디자이너 브랜드입니다. 의미 없는 새로움이 아닌 마음속에 기억되는 의미를 찾을 수 있는 디자인을 추구합니다. 모든 이들이 젊은 시절의 도전 정신과 꿈을 향해 나아가던 학창 시절을 기억하길 바라며 캠퍼스 룩 컬렉션을 선보입니다.
CALVINKLEINSPORT,https://image.msscdn.net/mfile_s01/_brand/free_medium/calvinkleinsport.png?202401301201,SINCE 2023,미국,"캘빈클라인 스포츠(CALVIN KLEIN SPORT)는 진정한 CK DNA에 뿌리를 둔 'Close to Body' 콘셉트의 브랜드입니다. 우리의 몸과 마음의 웰빙, 포용성과 자기 몸 긍정주의 및 지속가능성에 초점을 두고 캘빈클라인의 DNA에 기능성을 더했습니다."
BADBLUE,https://image.msscdn.net/mfile_s01/_brand/free_medium/badblue.png?202309130216,SINCE 2020,한국,"배드블루(BADBLUE)는 'I Make My Blue Memories, With My Bad choices'라는 슬로건으로 시작되었습니다. 캐릭터와 패션, 콘텐츠에서 굿즈까지 다양한 분야를 넘나드는 멀티 브랜드입니다. 현시대의 Youth를 상징하는 브랜드이자 또 하나의 세계관이기도 합니다."
UNLIKELOOK,https://image.msscdn.net/mfile_s01/_brand/free_medium/unlikelook.png?202312050649,SINCE 2015,한국,"UNLIKELOOK(언라이크룩)은 지금껏 느꼈던 감정과 그 세월을 unlikelook 이라는 매개체속에서 이야기를 하려하며, 생각을 담고 소통을 원하는 unlikelook의 옷은 편안함 속에서 들어나는 모든 이야기를 담는 브랜드입니다."
CARDO,https://image.msscdn.net/mfile_s01/_brand/free_medium/cardo.png?202311240148,SINCE 2004,이스라엘,카르도(CARDO)는 세계 최초의 오토바이 블루투스 헤드셋을 출시한 브랜드입니다. 라이딩은 혼자 하는 것이 아닌 친구들과 함께 즐기는 것이라는 생각을 바탕으로 브랜드를 전개합니다.
OHP,https://image.msscdn.net/mfile_s01/_brand/free_medium/ohp.png?202309190608,SINCE 2020,한국,원헌드레드퍼센트(OHP)는 아트 기반의 아이템을 전개하는 브랜드로 다양한 예술 작가와 협업을 통한 그래픽 작업물 위주의 상품을 선보입니다.
INFLATION,https://image.msscdn.net/mfile_s01/_brand/free_medium/inflation.png?202311240217,SINCE 2018,홍콩,"인플레이션(INFLATION)은 2018년 홍콩에서 탄생된 스트릿 브랜드입니다. 해외에서는 많은 패션쇼와 셀럽들의 착용으로 등장해 화제가 되고 있으며, 높은 품질과 트렌디한 스타일 그리고 합리적인 가격을 자랑합니다. 스트릿 무드를 기반으로 다양한 라이프스타일에 잘 어울립니다."
AFTERHOURS,https://image.msscdn.net/mfile_s01/_brand/free_medium/afterhours.png?202309040221,SINCE 2023,한국,애프터아워즈(AFTERHOURS)는 '당신의 일과 후와 함께'를 모토로 일과라는 틀에서 벗어나 나만의 시간을 가질 때 다양한 각자의 개성을 돋보이게 하는 브랜드입니다. 우리의 모습을 각자에게 투영하기보다 각자만의 고유한 감성을 주체적으로 만들어 가는 라이프스타일 속에 우리의 흔적이 남겨지길 바랍니다.
ZETES,https://image.msscdn.net/mfile_s01/_brand/free_medium/zetes.png?202402201152,SINCE 2016,한국,"제테스(ZETES)는 워터 스포츠의 진입장벽을 허물고 남녀노소 누구나 즐길 수 있는 수영복과 래쉬가드를 제안합니다. 다양한 워터 스포츠 장르에 적합한 디자인과 소재를 끊임없이 개발하며, 실용적이고 편하며 스타일리시한 제품을 선보입니다. 제테스는 워터 스포츠 웨어뿐만 아니라 이지 웨어, 기능성 스포츠 웨어, 토털 애슬레저 웨어까지 그 분야를 넓혀가고 있습니다."
LUNT,https://image.msscdn.net/mfile_s01/_brand/free_medium/lunt.png?202401301023,SINCE 2023,한국,런트(LUNT)는 일상에서 편안하게 착용하기 좋은 제품을 선보입니다.
PANICALE,https://image.msscdn.net/mfile_s01/_brand/free_medium/panicale.png?202307050133,SINCE 2002,이탈리아,빠니깔레(PANICALE)는 2002년 론칭한 브랜드로 이탈리안 감성의 실현을 위해 이탈리아 직수입 의류와 액세서리를 바탕으로 정제된 컬렉션을 선보여 왔습니다. 밀라노의 모던한 무드와 나폴리의 클래식 무드의 조화를 통해 자유롭고 편안한 남성의 이미지를 선보입니다.
CODIGALLERY,https://image.msscdn.net/mfile_s01/_brand/free_medium/codigallery.png?202401191426,SINCE 2003,한국,"코디갤러리(CODIGALLERY)는 심플&스타일리시 모던 룩을 지향합니다. 패션에 관심있는 2030 남성을 위해, 코디가 쉬운 베이식&트렌디 아이템을 합리적인 가격으로 제공하는 온라인 전용 브랜드입니다."
PARAJUMPERS,https://image.msscdn.net/mfile_s01/_brand/free_medium/parajumpers.png?202311031533,SINCE 2006,이탈리아,PARAJUMPERS(파라점퍼스)는 알래스카 항공구조대를 모티브로 헤리티지와 이탈리아 메이드의 고급스러움을 느낄 수 있는 명품패딩 브랜드입니다.
MOOSEKNUCKLES,https://image.msscdn.net/mfile_s01/_brand/free_medium/mooseknuckles.png?202308021002,SINCE 2008,캐나다,MOOSE KNUCKLES(무스너클)은 이미 캐나다에서는 국민 패딩으로 알려져있는 브랜드로 캐나다를 대표하는 동물인 '무스'와 캐나다 대표스포츠인 아이스하키 정신을 뜻하는 용어인 너클이 합쳐진 것으로 캐나다를 상징하는 두가지 키워드를 모티브로한 캐나다 정신을 담은 캐나다 대표의류 브랜드입니다.
PHOS333,https://image.msscdn.net/mfile_s01/_brand/free_medium/phos333.png?202401291126,SINCE 2019,한국,"포스333(PHOS333)은 펑키한 이미지 그리고 개성을 겸비한 캐쥬얼을 기반으로 젊고 창의적인 패션의 유니섹스 아이템을 통해 다양함을 표현하는 브랜드입니다. 프리즘에서 영감을 얻었으며 하나의 빛이 프리즘을 투과해 다양한 빛을 만들어내 듯, 앞으로 포스333을 통해 만나게 될 모든 사람들이 아름다운 여러가지 현상들을 만들어 내길 기원 한다는 뜻입니다."
PEACEOFMIND,https://image.msscdn.net/mfile_s01/_brand/free_medium/peaceofmind.png?202105210156,SINCE 2020,한국,피스오브마인드(PEACEOFMIND)는 2017년 패션 카페&펍인 카페 피오엠(Cafe POM)에서 시작되었습니다. 누구나 일상에서 쉽게 접할 수 있는 활용성 있는 의류와 굿즈를 선보입니다.
BETTERTHANLIFE,https://image.msscdn.net/mfile_s01/_brand/free_medium/betterthanlife.png?202401100413,SINCE 2016,한국,베러댄라이프(BETTER THAN LIFE)는 대한민국의 대표적인 패션 땀복 브랜드입니다. 입고 있는 모든 순간 운동이 시작됩니다.
R13,https://image.msscdn.net/mfile_s01/_brand/free_medium/r13.png?202310100035,SINCE 2009,미국,"알썰틴(R13)은 뉴욕에 기반을 둔 디자이너 크리스 레바(Chris Leba)가 미국 특유의 반항 정신에서 영감을 받아 2009년도에 설립한 브랜드입니다. 1980, 1990년대의 반항적인 펑크와 거친 매력의 그런지 스타일을 담아낸 디자인을 전개하고 있습니다. 과감하면서 독보적인 구조와 빈티지한 핏을 통해 스트릿 스타일을 즐기는 많은 사람들에게 사랑을 받고 있습니다."
TRAJEYUN,https://image.msscdn.net/mfile_s01/_brand/free_medium/trajeyun.png?202309110922,SINCE 2021,한국,"트라제윤(TRAJEYUN)은 'Don't waste your time(시간을 낭비하지 말라)'이라는 슬로건을 바탕으로, 오늘도 빛날 당신이 옷을 고르는 시간을 낭비하지 않도록 과하지 않고 편안한 데일리 룩을 선보이는 브랜드입니다. 좋은 소재와 고급스럽고 심플한 디자인, 트렌디한 핏을 더한 컨템포러리 유니섹스 캐주얼을 제안합니다."
NAKEDBLOOD17,https://image.msscdn.net/mfile_s01/_brand/free_medium/nakedblood17.png?202401030836,SINCE 2022,한국,네이키드블러드17(NAKEDBLOOD17)은 다듬어지길 거부하는 순수함과 자유분방함을 모토로 우리 시대 각자가 가진 개성을 컨템포러리 디자인으로 풀어내는 브랜드입니다. 껍데기를 벗어던지고 모두가 자유롭게 뛰노는 가치를 우선으로 합니다.
DYSFUNCT,https://image.msscdn.net/mfile_s01/_brand/free_medium/dysfunct.png?202309130002,SINCE 2020,한국,디스펑트(DYSFUNCT)는 우리 사회의 '비정상적'인 것에 대한 관심을 토대로 세계의 다양한 이슈에서 영감을 받아 이를 예술과 디자인을 통해 표현하고자 합니다.
POWIT,https://image.msscdn.net/mfile_s01/_brand/free_medium/powit.png?202210202348,SINCE 2017,한국,포윗(POWIT)은 과하지 않은 멋을 추구하는 미니멀 스트릿 캐주얼 브랜드입니다.
BOLDEST,https://image.msscdn.net/mfile_s01/_brand/free_medium/boldest.png?202312051502,SINCE 2020,한국,볼디스트(BOLDEST)는 각 산업 분야에서 실제 일하는 작업자들과 함께 상품을 연구&개발하여 워크 웨어의 전문성을 강화하고 작업의 가치를 상품으로 표현합니다. 차별화된 고기능성 소재와 전문적 디자인을 바탕으로 워크 웨어 마켓의 수준을 한 단계 높였습니다.
HARDCOREHAPPINESS,https://image.msscdn.net/mfile_s01/_brand/free_medium/hardcorehappiness.png?202401241810,SINCE 2021,한국,하드코어 해피니스(HARDCORE HAPPINESS)는 캐주얼 웨어에 하이엔드 디자인을 접목하여 'Depends on your mood'라는 슬로건과 함께 고객의 감성과 공존하는 트렌드를 선보입니다.
MAXMARA,https://image.msscdn.net/mfile_s01/_brand/free_medium/maxmara.png?202311031535,SINCE 1951,이탈리아,MAXMARA(막스마라)는 '도시 여성의 지적인 삶의 표현'이라는 컨셉을 바탕으로 베이직하고 심플한 여성복을 선보이는 브랜드입니다.
MISEKISEOUL,https://image.msscdn.net/mfile_s01/_brand/free_medium/misekiseoul.png?202310300851,SINCE 2023,한국,미세키서울(MISEKI SEOUL)은 패션 디자이너 일본인 미세키 레이의 이미지를 통해 일본 특유의 감성을 담아내고 보다 감각적인 디자인을 표현하는 브랜드입니다.
UMM,https://image.msscdn.net/mfile_s01/_brand/free_medium/umm.png?202401191127,SINCE 2015,한국,"UMM(음)은 ""Noconcept"" 어느 하나의 컨셉을 두지 않고 ""Challenge Evrything"" 모든 것에 도전해라라는 슬로건을 가지고 일상속에서 느낄수 있는 감정을 다양한 컨셉에 담아 누구나 편하게 입을 수 있고 다가갈 수 있는 위트있는 디테일과 OVERFIT한 디자인으로 UMM만의 감성을 표현하는 브랜드입니다."
20THHOLE,https://image.msscdn.net/mfile_s01/_brand/free_medium/20thhole.png?202307060724,SINCE 2019,한국,"투에니스홀(20TH HOLE)은 고객의 컨디션과 실력, 감각을 최대치로 끌어올려 더 나은 라운딩을 선사하는 고품질의 라이프스타일 골프 웨어 브랜드입니다."
BROOKLYNWORKS,https://image.msscdn.net/mfile_s01/_brand/free_medium/brooklynworks.png?202309180601,SINCE 2021,한국,브루클린웍스(BROOKLYN WORKS)는 인도어&아웃도어가 어우러진 실용적이면서도 매력적인 브랜드입니다. 트렌디한 스타일에서 나오는 편리한 실용성은 고객의 곁에서 긴 세월 함께할 수 있는 이유이기도 합니다.
