Brand_KR,Brand_ENG,Logo,Since,Country,Info,개수
모더먼트,MODERMENT,https://image.msscdn.net/mfile_s01/_brand/free_medium/moderment.png?202307170243,SINCE 2018,한국,"MODERMENT(모더먼트)는 매 시즌 모더먼트의 슬로건처럼 현 시대가 지향하는 컨템포러리한 스타일을 선보이고자 하며, 간결함 속에 포인트가 있는 그래픽 아트웍을 전개하는 의류 브랜드입니다.",376
마티스 더 큐레이터,MATISSETHECURATOR,https://image.msscdn.net/mfile_s01/_brand/free_medium/matissethecurator.png?202311210013,SINCE 2019,한국,"마티스 더 큐레이터(MATISSE THE CURATOR)는 간결하지만 돋보이는 디자인을 기본 이념으로 합니다. 관찰과 발견, 수집, 배제와 정리의 과정을 거쳐 시즌에 걸맞은 컬렉션을 전개합니다. 마티스 더 큐레이터의 큐레이션은 과거로의 회귀일 수도 있으며, 새롭게 떠오르는 트렌드일 수도 있습니다. 양질의 재료와 완성도 높은 봉제가 조화를 이루는 컬렉션을 제안합니다.",67
구빈,GUBIN,https://image.msscdn.net/mfile_s01/_brand/free_medium/gubin.png?202402271018,SINCE 2023,한국,구빈(GUBIN)은 과거의 레트로하고 빈티지한 감성을 현시대의 트렌디한 소재와 패턴을 사용하여 재해석한 뉴트로 디자인을 선보입니다.,132
위드아웃썸머,WITHOUTSUMMER,https://image.msscdn.net/mfile_s01/_brand/free_medium/withoutsummer.png?202401080606,SINCE 2017,한국,위드아웃썸머(WITHOUT SUMMER)는 빈티지 무드를 기반으로 일상에 자연스럽게 묻어나는 러블리 캐주얼 룩을 소개합니다. 매일이 특별한 순간이 될 수 있도록 고유의 취향을 공유합니다.,139
오프닝프로젝트,OPENINGPROJECT,https://image.msscdn.net/mfile_s01/_brand/free_medium/openingproject.png?202402271731,SINCE 2022,한국,"오프닝프로젝트(OPENING PROJECT)는 스트릿과 유틸리티의 자연스러운 밸런스를 컨셉트로, 아이코닉한 그래픽과 테크니컬한 디테일을 현재의 흐름에 맞춰 새로운 컬렉션을 선보입니다",287
네이머클로딩,NAMERCLOTHING,https://image.msscdn.net/mfile_s01/_brand/free_medium/namerclothing.png?202403071027,SINCE 2017,한국,"네이머클로딩(NAMERCLOTHING)은 시대 속에서 사물의 쓰임새와 품질, 의미에 대해 고민했던 모든 이에게 집중합니다. 그들의 진정성과 노력이 깃든 문화를 지향하고 그 속에서 '필요'에 의해 만들어진 의복을 재조명합니다. 그에 대한 네이머클로딩만의 재해석을 통해 '필요'를 넘어서 특정 시대에 종속되지 않는 가치를 만들고자 합니다.",412
피스워커,PIECEWORKER,https://image.msscdn.net/mfile_s01/_brand/free_medium/pieceworker.png?202310100154,SINCE 2011,한국,피스워커 (PIECE WORKER)는 매시즌 혁신적인 데님을 선보이며 트랜드를 선도하는 컨템포러리 데님 브랜드입니다. 섬세한 미니멀리즘을 기반으로 유럽 데님의 트랜디한 스타일과 정통 데님의 견고함을 적절히 믹스해 피스워커만의 핏과 느낌으로 표현합니다.,175
모덴아르더,MODENARDOR,https://image.msscdn.net/mfile_s01/_brand/free_medium/modenardor.png?202402261202,SINCE 2021,한국,모덴아르더(MODEN ARDOR)는 탄탄한 원단과 그 위를 넘나드는 선들을 통해 브랜드만의 특별한 데님 컬렉션을 선보입니다. 우리 몸에 멋지게 어울리는 데님으로 반복되는 일상에 특별한 날을 선사하고자 합니다.,89
피아네르,PIANER,https://image.msscdn.net/mfile_s01/_brand/free_medium/pianer.png?202309190606,SINCE 2019,한국,"피아네르(PIANER)는 캐주얼한 무드를 기반으로 원 마일 웨어, 트레이닝 웨어 등을 제작하는 유니섹스 브랜드입니다.",242
랑가주망,LENGAGEMENT,https://image.msscdn.net/mfile_s01/_brand/free_medium/lengagement.png?202308290644,SINCE 2020,한국,랑가주망(LENGAGEMENT)은 `아는 만큼 실천해야 한다`라는 뜻의 프랑스어 앙가주망(engagement)에서 유래했습니다. 환경과 사회 문제 해결을 위한 유쾌한 방법을 모색하고자 하는 스트릿 브랜드입니다.,256
아카이브 볼드,ARCHIVEBOLD,https://image.msscdn.net/mfile_s01/_brand/free_medium/archivebold.png?202311240105,SINCE 2020,한국,아카이브 볼드(ARCHIVE BOLD)는 '대담함의 기록'이라는 의미입니다. 스트릿 컬처의 본질은 젊은 창작자들의 대담함이라는 전제 아래 젊은 창작자들과 영감을 나누며 그들과 함께 우리의 대담함을 기록해 나갑니다.,366
허그본,HUGVONE,https://image.msscdn.net/mfile_s01/_brand/free_medium/hugvone.png?202312190442,SINCE 2019,한국,허그본(HUGVONE)은 운동을 사랑하는 이들이 만족하고 입을 수 있는 애슬레저 짐 웨어 브랜드입니다. 모든 상품을 자체 생산&제작하여 좋은 의류를 합리적인 가격에 선보이고자 합니다.,120
제로스트릿,ZEROSTREET,https://image.msscdn.net/mfile_s01/_brand/free_medium/zerostreet.png?202401301154,SINCE 2018,한국,제로스트릿(ZERO STREET)은 사랑스러운 컬러에 아름답고 우아한 디자인 감성을 더해 매 시즌 새로운 컬렉션과 스토리를 선보이는 브랜드입니다.,875
무센트,MUCENT,https://image.msscdn.net/mfile_s01/_brand/free_medium/mucent.png?202402221047,SINCE 2021,한국,무센트(MUCENT)는 옛것을 과감하게 현대적으로 재해석하여 좋은 옷으로 표현합니다. 지속 가능한 옷을 늘 고민합니다.,49
데꼬로소,DECOROSO,https://image.msscdn.net/mfile_s01/_brand/free_medium/decoroso.png?202402161524,SINCE 2016,한국,"데꼬로소(DECOROSO)는 모던, 포멀, 트렌디 세 가지 아이덴티티를 기반으로 한 컬렉션을 선보이는 컨템포러리 브랜드입니다. 정갈함 속 화려함을 추구하며 소재와 실루엣의 조화에 중점을 둔 디자인을 추구합니다.",226
세븐셀라,SEVENSELAH,https://image.msscdn.net/mfile_s01/_brand/free_medium/sevenselah.png?202310100824,SINCE 2014,한국,"세븐셀라(SEVENSELAH)는 'They're different, but they become one(서로 다르지만 하나가 된다)'이라는 슬로건으로 서로 다른 것들을 융합하여 낯설지만 새로움과 조화로움을 표현합니다. 또한 댄서들의 세계관에 깊이 관여하여 패션과 댄스 문화를 연결합니다.",437
나인티플러스,NINETYPLUS,https://image.msscdn.net/mfile_s01/_brand/free_medium/ninetyplus.png?202212130016,SINCE 2008,한국,나인티플러스(NINETY PLUS)는 필드 퍼포먼스 기어(Field Performance Gear) 컨셉트의 스포츠 브랜드입니다. 플레이어가 필드에서 최상의 퍼포먼스를 발휘할 수 있도록 해주는 고기능성 스포츠웨어와 장비를 만듭니다. 모든 스포츠에는 종료 시간이 있습니다. 모두가 끝났다고 생각하는 순간부터 진짜 게임은 시작됩니다. 종료 직전까지 포기하지 않고 투혼을 발휘하는 팀은 위대한 드라마를 만들어 냅니다. 나인티플러스는 이런 스포츠 정신을 지지하며 마지막 순간까지 선수들이 최상의 컨디션을 유지할 수 있도록 세계 최고의 테크니컬 제품만을 만듭니다.,119
러기드하우스,RUGGEDHOUSE,https://image.msscdn.net/mfile_s01/_brand/free_medium/ruggedhouse.png?202403081138,SINCE 2014,한국,"RUGGED HOUSE(러기드하우스)는 20세기 초 중반의 밀리터리, 아웃도어, 워크웨어에서 느낄 수 있는 감성들을 현대인들이 쉽게 이해하고 즐길 수 있도록 재해석 해나가는 브랜드입니다.",2638
버튼서울,BUTTONSEOUL,https://image.msscdn.net/mfile_s01/_brand/free_medium/buttonseoul.png?202303220551,SINCE 2015,한국,버튼서울(BUTTON SEOUL)은 모던하면서 미니멀리즘을 강조한 컨템포러리 룩을 지향합니다. 절제된 디테일과 뛰어난 원단 퀄리티의 아이템을 합리적인 가격으로 선보이는 동시대적인 남성복 브랜드입니다.,175
엑스컨테이너,EXCONTAINER,https://image.msscdn.net/mfile_s01/_brand/free_medium/excontainer.png?202401102358,SINCE 2021,한국,엑스컨테이너(EXCONTAINER)는 트렌디하면서도 미니멀한 디자인과 높은 품질의 제품을 합리적인 가격으로 선보이는 브랜드입니다. 제작의 모든 과정에 직접 관여하여 높은 퀄리티의 제품을 선보이는 것을 최우선으로 생각합니다.,126
본챔스,BORNCHAMPS,https://image.msscdn.net/mfile_s01/_brand/free_medium/bornchamps.png?202310200214,SINCE 2015,한국,"BORN CHAMPS(본챔스)는 반복적이고 평범한 일상 뒤에 숨어 있는 우리들의 에너지를 이야기합니다. 80's SPORT ATHLETICS과 YOUNG TREND를 믹스하여 NEW RETRO로 재해석, BORN CHAMPS만의 YOUNG CONTEMPORARY를 표현하였습니다.",676
비욘드클로젯,BEYONDCLOSET,https://image.msscdn.net/mfile_s01/_brand/free_medium/beyondcloset.png?202310270220,SINCE 2008,한국,"비욘드 클로젯(BEYOND CLOSET)은 직역하면 '옷장을 넘어서'라는 뜻입니다. 옷장은 그 사람의 옷에 대한 취향뿐만 아니라 그 사람의 감성과 라이프스타일을 엿볼 수 있는 하나의 공간이라 믿습니다. 아메리칸 클래식과 프레피 룩을 기반으로 브랜드만의 새로운 룩을 만드는 것에 끊임없이 도전하고 연구합니다. 기존의 것은 브랜드만의 시그니처 스타일인 '다양한 컬러, 위트 있는 그래픽과 디테일' 등을 통해 재해석되어 표현하기도 합니다. 컬렉션 레이블과 세컨드 레이블을 함께 전개하여 더 많은 대중에게 비욘드 클로젯의 취향을 고루 전달하고자 합니다.",1213
던스트 포 우먼,DUNSTFORWOMEN,https://image.msscdn.net/mfile_s01/_brand/free_medium/dunstforwomen.png?202402141223,SINCE 2019,한국,"던스트(DUNST)는 '형체가 없는'을 의미하며 Formal Wear와 Casual Wear의 경계, Gender의 경계를 넘는 새로운 비전을 제시합니다. 다양한 분야에서 활동했던 20~30대가 모여 LF 사내벤처로 시작된 이 디자인 스튜디오는, 밀레니얼 세대를 위한 감각적이면서도 시대를 초월한 컬렉션을 매 시즌 제안하며 일상에서의 '특별함'을 제공합니다.",652
에스에스알엘,SSRL,https://image.msscdn.net/mfile_s01/_brand/free_medium/ssrl.png?202303270142,SINCE 2018,한국,에스에스알엘(SSRL)은 패셔니스타로 유명한 배우 주우재가 디렉팅에 참여하는 브랜드입니다. 미니멀하고 단정한 이미지에 고급스러움과 트렌디함을 보태어 에스에스알엘만의 감성을 담은 컨템포러리 웨어를 선보입니다.,23
베이직하우스,BASICHOUSE,https://image.msscdn.net/mfile_s01/_brand/free_medium/basichouse.png?202310160254,SINCE 2001,한국,BASIC HOUSE(베이직하우스)는 패션에 있어 가장 베이직한 아이템에 트렌드와 소비자의 니즈가 더해진 디자인을 만들어 소비자에게 전달하는 브랜드입니다.,440
아모멘토,AMOMENTO,https://image.msscdn.net/mfile_s01/_brand/free_medium/amomento.png?202401241733,SINCE 2016,한국,"아모멘토(AMOMENTO)는 모던한 디자인에서 받은 영감을 정제된 미니멀리즘을 통해 표현하는 브랜드입니다. 오가닉 쉐입과 깔끔하고 유기적인 선의 일상복을 만들어냅니다. 실루엣과 컬러, 텍스처 중 포멀한 무드를 강조하며 페미닌한 무드의 정제된 미니멀리즘에 초점을 맞춥니다. 트렌드보다는 문화의 흐름에 영향을 받은 지속 가능한 원단을 사용하여 사계절에 걸친 기능적 우아함을 선보입니다.",435
페이퍼보이,PAPERBOY,https://image.msscdn.net/mfile_s01/_brand/free_medium/paperboy.png?202308290133,SINCE 2019,한국,"페이퍼보이(PAPERBOY)는 일상의 편안함에 아메리칸 무드를 접목한 브랜드로, 감각적인 이지 웨어를 합리적인 가격으로 제시합니다.",682
로우랩,RAWLAB,https://image.msscdn.net/mfile_s01/_brand/free_medium/rawlab.png?202401040723,SINCE 2021,한국,로우랩(RAW LAB)은 본래의 것을 흐름에 어긋나지 않되 좀 더 자유롭게 재해석하여 디자인한다는 뜻을 가집니다. 간결한 실루엣과 스트릿 무드의 시티보이 룩을 지향하며 현대적인 컨템포러리 룩을 제안합니다.,402
블랙야크,BLACKYAK,https://image.msscdn.net/mfile_s01/_brand/free_medium/blackyak.png?202403071158,SINCE 1995,한국,블랙야크(BLACK YAK)는 개척되지 않은 최초의 땅을 걷는 '알파니스트'를 돕기 위해 존재하는 스포츠 아웃도어 브랜드입니다.,1355
나인제트,NINEZ,https://image.msscdn.net/mfile_s01/_brand/free_medium/ninez.png?202403111600,SINCE 2019,한국,나인제트(NINEZ)는 국내에서 제작하여 선보이는 프리미엄 데일리 짐 웨어 브랜드입니다.,181
머슬암드,MUSCLEARMED,https://image.msscdn.net/mfile_s01/_brand/free_medium/musclearmed.png?202401100608,SINCE 2015,한국,"머슬암드(MUSCLE ARMED)는 스포티한 감성과 트렌디함이 공존하는 웨이트 트레이닝 기반의 스포츠 액티브 웨어 브랜드입니다. 운동하는 사람들의 체형을 연구하여 퍼포먼스에 최적화된 소재와 스타일리시한 트레이닝복, 액티브한 일상에서의 트렌디한 애슬레저 룩을 제안합니다.",148
오와이,OY,https://image.msscdn.net/mfile_s01/_brand/free_medium/oy.png?202402161129,SINCE 2016,한국,"오와이(OY)는 오픈야드(OPENYARD)의 약자로, 2015년 시작되었습니다. 직선 형태의 'Y'가 곡선 형태의 'O'를 포용하는 모습을 형상화하였고, 이는 포용과 융합을 지향한다는 브랜드의 내적 가치를 품고 있습니다.",947
오너,OWNER,https://image.msscdn.net/mfile_s01/_brand/free_medium/owner.png?202305091428,SINCE 2020,한국,오너(OWNER)는 현대적이면서 섬세하고 견고한 퀄리티의 컬렉션을 만들어내는 브랜드 입니다. 이 시대의 진정한 주인공 자신이라는 메시지를 전달하는 것을 목표로 고감도의 패션을 선보입니다.,15
시야쥬,SIYAZU,https://image.msscdn.net/mfile_s01/_brand/free_medium/siyazu.png?202311010129,SINCE 2020,한국,시야쥬(SIYAZU)는 트렌디한 미니멀리즘을 추구하는 디자이너 브랜드입니다.,548
튜드먼트,TTUDEMENT,https://image.msscdn.net/mfile_s01/_brand/free_medium/ttudement.png?202403050928,SINCE 2023,한국,"튜드먼트(TTUDEMENT)는 물질적인 가치의 척도를 정서적인 관점과 밀접하게 연결시킨다. 그러하여 소유의 자부심을 가질 수 있는 매력적인 제품을 만드는 것에 중요한 초점을 두는 브랜드이다. 삶의 관계에서 경험하는 다양한 이야기를 ‘튜드먼트’가 가진 가치와 태도로 보여주고자 한다. 누구나 가지는 본질적 요소인 감정적인 욕구와 연결해 내적인 평안함을 충전해 줄 수 있는 아이템을 제안하고, 반복되는 일상의 에피소드 안에서 정체성을 뚜렷하게 내비친다. 경계를 한계로 두지 않고 실현할 수 있는 존재의 실현을 이끌어낸다.",102
페퍼시즈닝,PEPPERSEASONING,https://image.msscdn.net/mfile_s01/_brand/free_medium/pepperseasoning.png?202305160820,SINCE 2017,한국,"페퍼시즈닝(PEPPERSEASONING)은 2014년 설립된 주식회사 이퀄 스킨의 세컨드 브랜드입니다. 유니섹스 라인의 베이직하고 캐쥬얼한 컬렉션으로 매 시즌 재미있게 풀어나갈 예정입니다. 2017년 S/S 시즌부터 전개하며, 원단 제조부터 봉제까지 자체 공장에서 생산을 하고 있습니다. ""THINK OUTSIDEOF THE BOX"" 슬로건으로 고정관념을 깨는 컨셉츄얼 의류 브랜드입니다.",59
